frame_idx,subframe_idx,dx,dy,dtheta,arrive,infer_time_s
17,3,-0.006459554036458334,0.07609049479166667,120.8582763671875,0,0.0
17,4,0.0018946329752604167,0.029500325520833336,151.29666137695312,0,0.0
18,0,-0.011952718098958334,0.038045247395833336,14.771567344665527,0,4.087769508361816
18,1,-0.0128173828125,0.06673177083333334,38.047977447509766,0,0.0
18,2,-0.023396809895833336,0.09440104166666667,73.41021728515625,0,0.0
18,3,-0.007425944010416667,0.07120768229166667,120.8582763671875,0,0.0
18,4,-0.0004895528157552084,0.025838216145833336,151.29666137695312,0,0.0
19,0,-0.012868245442708334,0.040283203125,14.435850143432617,0,4.172012090682983
19,1,-0.013326009114583334,0.07242838541666667,37.15272903442383,0,0.0
19,2,-0.023701985677083336,0.10050455729166667,72.96259307861328,0,0.0
19,3,-0.006612141927083334,0.07609049479166667,120.8582763671875,0,0.0
19,4,0.0034077962239583335,0.029093424479166668,150.4014129638672,0,0.0
20,0,-0.012919108072916668,0.040486653645833336,14.10013198852539,0,3.9957146644592285
20,1,-0.012919108072916668,0.07242838541666667,36.48129653930664,0,0.0
20,2,-0.023396809895833336,0.10050455729166667,71.61972045898438,0,0.0
20,3,-0.009256998697916668,0.078125,120.8582763671875,0,0.0
20,4,0.002314249674479167,0.030721028645833336,150.4014129638672,0,0.0
21,0,-0.012105305989583334,0.04252115885416667,14.267991065979004,0,4.289201974868774
21,1,-0.0115966796875,0.0732421875,36.928916931152344,0,0.0
21,2,-0.024617513020833336,0.10213216145833334,72.06734466552734,0,0.0
21,3,-0.007578531901041667,0.08219401041666667,119.96302795410156,0,0.0
21,4,0.0010363260904947917,0.03458658854166667,149.50616455078125,0,0.0
22,0,-0.012613932291666668,0.04150390625,14.10013198852539,0,4.087751865386963
22,1,-0.011545817057291668,0.07283528645833334,36.705108642578125,0,0.0
22,2,-0.023396809895833336,0.10294596354166667,72.06734466552734,0,0.0
22,3,-0.007832845052083334,0.08382161458333334,119.06778717041016,0,0.0
22,4,-0.0005499521891276042,0.037434895833333336,149.50616455078125,0,0.0
23,0,-0.013020833333333334,0.040283203125,14.044179916381836,0,3.941786527633667
23,1,-0.012919108072916668,0.06022135416666667,36.03367233276367,0,0.0
23,2,-0.021260579427083336,0.08870442708333334,72.96259307861328,0,0.0
23,3,-0.001220703125,0.06876627604166667,123.54402160644531,0,0.0
23,4,0.019632975260416668,0.011240641276041668,152.19190979003906,0,0.0
24,0,-0.011037190755208334,0.040283203125,15.55490779876709,0,4.036067485809326
24,1,-0.012105305989583334,0.0634765625,39.16703414916992,0,0.0
24,2,-0.022176106770833336,0.09195963541666667,75.2007064819336,0,0.0
24,3,-0.0030517578125,0.07161458333333334,121.75352478027344,0,0.0
24,4,0.013529459635416668,0.020039876302083336,152.19190979003906,0,0.0
25,0,-0.013834635416666668,0.04252115885416667,14.435850143432617,0,4.256755590438843
25,1,-0.012613932291666668,0.062255859375,36.48129653930664,0,0.0
25,2,-0.0244140625,0.09562174479166667,72.96259307861328,0,0.0
25,3,-0.0015894571940104167,0.07609049479166667,122.64877319335938,0,0.0
25,4,0.0250244140625,0.02685546875,152.19190979003906,0,0.0
26,0,-0.011800130208333334,0.039265950520833336,17.12158966064453,0,4.271193265914917
26,1,-0.0091552734375,0.060628255208333336,41.85277557373047,0,0.0
26,2,-0.020243326822916668,0.087890625,77.4388198852539,0,0.0
26,3,-0.008341471354166668,0.07364908854166667,119.06778717041016,0,0.0
26,4,-0.014750162760416668,0.018310546875,146.8204345703125,0,0.0
